Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action 6,Action 7,Action to Next Point
12,35,2,2,3,-2,-2,-2,-2,-2
12,36,2,3,-2,-2,-2,-2,-2,2
12,37,3,-2,-2,-2,-2,-2,2,3
12,38,-2,-2,-2,-2,-2,2,3,3
12,39,-2,-2,-2,-2,2,3,3,-2
12,40,-2,-2,-2,2,3,3,-2,-3
12,41,-2,-2,2,3,3,-2,-3,-2
12,42,-2,2,3,3,-2,-3,-2,-2
12,43,2,3,3,-2,-3,-2,-2,-3
12,44,3,3,-2,-3,-2,-2,-3,2
12,45,3,-2,-3,-2,-2,-3,2,2
12,46,-2,-3,-2,-2,-3,2,2,2
12,47,-3,-2,-2,-3,2,2,2,-2
12,48,-2,-2,-3,2,2,2,-2,-2
12,49,-2,-3,2,2,2,-2,-2,-1
12,50,-3,2,2,2,-2,-2,-1,2
12,51,2,2,2,-2,-2,-1,2,2
12,52,2,2,-2,-2,-1,2,2,2
12,53,2,-2,-2,-1,2,2,2,2
12,54,-2,-2,-1,2,2,2,2,2
12,55,-2,-1,2,2,2,2,2,2
12,56,-1,2,2,2,2,2,2,3
12,57,2,2,2,2,2,2,3,-2
12,58,2,2,2,2,2,3,-2,-2
12,59,2,2,2,2,3,-2,-2,-2
12,60,2,2,2,3,-2,-2,-2,-2
12,61,2,2,3,-2,-2,-2,-2,-2
12,62,2,3,-2,-2,-2,-2,-2,-2
12,63,3,-2,-2,-2,-2,-2,-2,-2
12,64,-2,-2,-2,-2,-2,-2,-2,-2
12,65,-2,-2,-2,-2,-2,-2,-2,-2
12,66,-2,-2,-2,-2,-2,-2,-2,-2
12,67,-2,-2,-2,-2,-2,-2,-2,2
12,68,-2,-2,-2,-2,-2,-2,2,2
12,69,-2,-2,-2,-2,-2,2,2,2
12,70,-2,-2,-2,-2,2,2,2,2
12,71,-2,-2,-2,2,2,2,2,2
12,72,-2,-2,2,2,2,2,2,-2
12,73,-2,2,2,2,2,2,-2,1
12,74,2,2,2,2,2,-2,1,2
12,75,2,2,2,2,-2,1,2,2
12,76,2,2,2,-2,1,2,2,-1
12,77,2,2,-2,1,2,2,-1,2
12,78,2,-2,1,2,2,-1,2,-2
12,79,-2,1,2,2,-1,2,-2,2
12,80,1,2,2,-1,2,-2,2,1
12,81,2,2,-1,2,-2,2,1,-2
12,82,2,-1,2,-2,2,1,-2,-2
12,83,-1,2,-2,2,1,-2,-2,-2
12,84,2,-2,2,1,-2,-2,-2,-3
12,85,-2,2,1,-2,-2,-2,-3,-2
12,86,2,1,-2,-2,-2,-3,-2,-2
12,87,1,-2,-2,-2,-3,-2,-2,-2
12,88,-2,-2,-2,-3,-2,-2,-2,-2
12,89,-2,-2,-3,-2,-2,-2,-2,-2
12,90,-2,-3,-2,-2,-2,-2,-2,-2
12,91,-3,-2,-2,-2,-2,-2,-2,-2
12,92,-2,-2,-2,-2,-2,-2,-2,0
12,93,-2,-2,-2,-2,-2,-2,0,2
12,94,-2,-2,-2,-2,-2,0,2,1
12,95,-2,-2,-2,-2,0,2,1,2
12,96,-2,-2,-2,0,2,1,2,3
12,97,-2,-2,0,2,1,2,3,2
12,98,-2,0,2,1,2,3,2,1
12,99,0,2,1,2,3,2,1,-2
12,100,2,1,2,3,2,1,-2,-2
12,101,1,2,3,2,1,-2,-2,-2
12,102,2,3,2,1,-2,-2,-2,-2
12,103,3,2,1,-2,-2,-2,-2,-1
12,104,2,1,-2,-2,-2,-2,-1,0
12,105,1,-2,-2,-2,-2,-1,0,-2
12,106,-2,-2,-2,-2,-1,0,-2,2
12,107,-2,-2,-2,-1,0,-2,2,2
12,108,-2,-2,-1,0,-2,2,2,2
12,109,-2,-1,0,-2,2,2,2,2
12,110,-1,0,-2,2,2,2,2,2
12,111,0,-2,2,2,2,2,2,2
12,112,-2,2,2,2,2,2,2,-2
12,113,2,2,2,2,2,2,-2,2
12,114,2,2,2,2,2,-2,2,-1
12,115,2,2,2,2,-2,2,-1,2
12,116,2,2,2,-2,2,-1,2,1
12,117,2,2,-2,2,-1,2,1,-2
12,118,2,-2,2,-1,2,1,-2,-2
12,119,-2,2,-1,2,1,-2,-2,-3
12,120,2,-1,2,1,-2,-2,-3,2
12,121,-1,2,1,-2,-2,-3,2,2
12,122,2,1,-2,-2,-3,2,2,2
12,123,1,-2,-2,-3,2,2,2,2
12,124,-2,-2,-3,2,2,2,2,2
12,125,-2,-3,2,2,2,2,2,2
12,126,-3,2,2,2,2,2,2,2
12,127,2,2,2,2,2,2,2,2
12,128,2,2,2,2,2,2,2,-2
12,129,2,2,2,2,2,2,-2,-2
12,130,2,2,2,2,2,-2,-2,2
12,131,2,2,2,2,-2,-2,2,2
12,132,2,2,2,-2,-2,2,2,2
12,133,2,2,-2,-2,2,2,2,-1
12,134,2,-2,-2,2,2,2,-1,0
12,135,-2,-2,2,2,2,-1,0,2
12,136,-2,2,2,2,-1,0,2,-1
12,137,2,2,2,-1,0,2,-1,0
12,138,2,2,-1,0,2,-1,0,-2
12,139,2,-1,0,2,-1,0,-2,-1
12,140,-1,0,2,-1,0,-2,-1,-1
12,141,0,2,-1,0,-2,-1,-1,2
12,142,2,-1,0,-2,-1,-1,2,2
12,143,-1,0,-2,-1,-1,2,2,2
12,144,0,-2,-1,-1,2,2,2,-1
12,145,-2,-1,-1,2,2,2,-1,2
12,146,-1,-1,2,2,2,-1,2,2
12,147,-1,2,2,2,-1,2,2,2
12,148,2,2,2,-1,2,2,2,-2
12,149,2,2,-1,2,2,2,-2,-2
12,150,2,-1,2,2,2,-2,-2,-2
12,151,-1,2,2,2,-2,-2,-2,-2
12,152,2,2,2,-2,-2,-2,-2,-3
12,153,2,2,-2,-2,-2,-2,-3,-2
12,154,2,-2,-2,-2,-2,-3,-2,-2
12,155,-2,-2,-2,-2,-3,-2,-2,-3
12,156,-2,-2,-2,-3,-2,-2,-3,2
12,157,-2,-2,-3,-2,-2,-3,2,-2
12,158,-2,-3,-2,-2,-3,2,-2,-2
12,159,-3,-2,-2,-3,2,-2,-2,-1
12,160,-2,-2,-3,2,-2,-2,-1,0
12,161,-2,-3,2,-2,-2,-1,0,2
12,162,-3,2,-2,-2,-1,0,2,2
12,163,2,-2,-2,-1,0,2,2,2
12,164,-2,-2,-1,0,2,2,2,1
12,165,-2,-1,0,2,2,2,1,-1
12,166,-1,0,2,2,2,1,-1,1
12,167,0,2,2,2,1,-1,1,2
12,168,2,2,2,1,-1,1,2,2
12,169,2,2,1,-1,1,2,2,1
12,170,2,1,-1,1,2,2,1,-1
12,171,1,-1,1,2,2,1,-1,-2
12,172,-1,1,2,2,1,-1,-2,-1
12,173,1,2,2,1,-1,-2,-1,1
12,174,2,2,1,-1,-2,-1,1,0
12,175,2,1,-1,-2,-1,1,0,0
12,176,1,-1,-2,-1,1,0,0,-1
12,177,-1,-2,-1,1,0,0,-1,-1
12,178,-2,-1,1,0,0,-1,-1,-1
12,179,-1,1,0,0,-1,-1,-1,-1
12,180,1,0,0,-1,-1,-1,-1,2
12,181,0,0,-1,-1,-1,-1,2,3
12,182,0,-1,-1,-1,-1,2,3,-2
12,183,-1,-1,-1,-1,2,3,-2,1
12,184,-1,-1,-1,2,3,-2,1,-2
12,185,-1,-1,2,3,-2,1,-2,2
12,186,-1,2,3,-2,1,-2,2,2
12,187,2,3,-2,1,-2,2,2,2
12,188,3,-2,1,-2,2,2,2,2
12,189,-2,1,-2,2,2,2,2,2
12,190,1,-2,2,2,2,2,2,-1
12,191,-2,2,2,2,2,2,-1,0
12,192,2,2,2,2,2,-1,0,1
12,193,2,2,2,2,-1,0,1,-1
12,194,2,2,2,-1,0,1,-1,-2
12,195,2,2,-1,0,1,-1,-2,-2
12,196,2,-1,0,1,-1,-2,-2,-2
12,197,-1,0,1,-1,-2,-2,-2,-1
12,198,0,1,-1,-2,-2,-2,-1,0
12,199,1,-1,-2,-2,-2,-1,0,-1
12,200,-1,-2,-2,-2,-1,0,-1,-2
12,201,-2,-2,-2,-1,0,-1,-2,1
12,202,-2,-2,-1,0,-1,-2,1,2
12,203,-2,-1,0,-1,-2,1,2,2
12,204,-1,0,-1,-2,1,2,2,2
12,205,0,-1,-2,1,2,2,2,-1
12,206,-1,-2,1,2,2,2,-1,0
12,207,-2,1,2,2,2,-1,0,-1
12,208,1,2,2,2,-1,0,-1,1
12,209,2,2,2,-1,0,-1,1,-1
12,210,2,2,-1,0,-1,1,-1,2
12,211,2,-1,0,-1,1,-1,2,0
12,212,-1,0,-1,1,-1,2,0,1
12,213,0,-1,1,-1,2,0,1,-1
12,214,-1,1,-1,2,0,1,-1,-1
12,215,1,-1,2,0,1,-1,-1,0
12,216,-1,2,0,1,-1,-1,0,-1
12,217,2,0,1,-1,-1,0,-1,-2
12,218,0,1,-1,-1,0,-1,-2,-2
12,219,1,-1,-1,0,-1,-2,-2,-3
12,220,-1,-1,0,-1,-2,-2,-3,2
12,221,-1,0,-1,-2,-2,-3,2,2
12,222,0,-1,-2,-2,-3,2,2,-2
12,223,-1,-2,-2,-3,2,2,-2,1
12,224,-2,-2,-3,2,2,-2,1,2
12,225,-2,-3,2,2,-2,1,2,2
12,226,-3,2,2,-2,1,2,2,2
12,227,2,2,-2,1,2,2,2,-1
12,228,2,-2,1,2,2,2,-1,-2
12,229,-2,1,2,2,2,-1,-2,-2
12,230,1,2,2,2,-1,-2,-2,-3
12,231,2,2,2,-1,-2,-2,-3,2
12,232,2,2,-1,-2,-2,-3,2,0
12,233,2,-1,-2,-2,-3,2,0,2
12,234,-1,-2,-2,-3,2,0,2,2
12,235,-2,-2,-3,2,0,2,2,2
12,236,-2,-3,2,0,2,2,2,-2
12,237,-3,2,0,2,2,2,-2,-2
12,238,2,0,2,2,2,-2,-2,-2
12,239,0,2,2,2,-2,-2,-2,1
12,240,2,2,2,-2,-2,-2,1,2
12,241,2,2,-2,-2,-2,1,2,2
12,242,2,-2,-2,-2,1,2,2,2
12,243,-2,-2,-2,1,2,2,2,2
12,244,-2,-2,1,2,2,2,2,-1
12,245,-2,1,2,2,2,2,-1,0
12,246,1,2,2,2,2,-1,0,-1
12,247,2,2,2,2,-1,0,-1,1
12,248,2,2,2,-1,0,-1,1,2
12,249,2,2,-1,0,-1,1,2,2
12,250,2,-1,0,-1,1,2,2,2
12,251,-1,0,-1,1,2,2,2,2
13,1,0,-1,-2,0,-2,-2,-2,1
13,2,-1,-2,0,-2,-2,-2,1,1
13,3,-2,0,-2,-2,-2,1,1,-2
13,4,0,-2,-2,-2,1,1,-2,-2
13,5,-2,-2,-2,1,1,-2,-2,-2
13,6,-2,-2,1,1,-2,-2,-2,-3
13,7,-2,1,1,-2,-2,-2,-3,-1
13,8,1,1,-2,-2,-2,-3,-1,-2
13,9,1,-2,-2,-2,-3,-1,-2,1
13,10,-2,-2,-2,-3,-1,-2,1,-1
13,11,-2,-2,-3,-1,-2,1,-1,-2
13,12,-2,-3,-1,-2,1,-1,-2,-2
13,13,-3,-1,-2,1,-1,-2,-2,-2
13,14,-1,-2,1,-1,-2,-2,-2,0
13,15,-2,1,-1,-2,-2,-2,0,2
13,16,1,-1,-2,-2,-2,0,2,2
13,17,-1,-2,-2,-2,0,2,2,2
13,18,-2,-2,-2,0,2,2,2,3
13,19,-2,-2,0,2,2,2,3,0
13,20,-2,0,2,2,2,3,0,1
13,21,0,2,2,2,3,0,1,-2
13,22,2,2,2,3,0,1,-2,-2
13,23,2,2,3,0,1,-2,-2,-2
13,24,2,3,0,1,-2,-2,-2,2
13,25,3,0,1,-2,-2,-2,2,2
13,26,0,1,-2,-2,-2,2,2,2
13,27,1,-2,-2,-2,2,2,2,2
13,28,-2,-2,-2,2,2,2,2,2
13,29,-2,-2,2,2,2,2,2,2
13,30,-2,2,2,2,2,2,2,0
13,31,2,2,2,2,2,2,0,-1
13,32,2,2,2,2,2,0,-1,-2
13,33,2,2,2,2,0,-1,-2,-2
13,34,2,2,2,0,-1,-2,-2,-1
13,35,2,2,0,-1,-2,-2,-1,-2
13,36,2,0,-1,-2,-2,-1,-2,-2
13,37,0,-1,-2,-2,-1,-2,-2,-2
13,38,-1,-2,-2,-1,-2,-2,-2,-2
13,39,-2,-2,-1,-2,-2,-2,-2,-2
13,40,-2,-1,-2,-2,-2,-2,-2,1
13,41,-1,-2,-2,-2,-2,-2,1,-1
13,42,-2,-2,-2,-2,-2,1,-1,-2
13,43,-2,-2,-2,-2,1,-1,-2,-2
13,44,-2,-2,-2,1,-1,-2,-2,-2
13,45,-2,-2,1,-1,-2,-2,-2,1
13,46,-2,1,-1,-2,-2,-2,1,1
13,47,1,-1,-2,-2,-2,1,1,2
13,48,-1,-2,-2,-2,1,1,2,2
13,49,-2,-2,-2,1,1,2,2,2
13,50,-2,-2,1,1,2,2,2,2
13,51,-2,1,1,2,2,2,2,2
13,52,1,1,2,2,2,2,2,-1
13,53,1,2,2,2,2,2,-1,-2
13,54,2,2,2,2,2,-1,-2,-2
13,55,2,2,2,2,-1,-2,-2,-2
13,56,2,2,2,-1,-2,-2,-2,-2
13,57,2,2,-1,-2,-2,-2,-2,0
13,58,2,-1,-2,-2,-2,-2,0,1
13,59,-1,-2,-2,-2,-2,0,1,0
13,60,-2,-2,-2,-2,0,1,0,1
13,61,-2,-2,-2,0,1,0,1,2
13,62,-2,-2,0,1,0,1,2,1
13,63,-2,0,1,0,1,2,1,-1
13,64,0,1,0,1,2,1,-1,-2
13,65,1,0,1,2,1,-1,-2,-2
13,66,0,1,2,1,-1,-2,-2,-2
13,67,1,2,1,-1,-2,-2,-2,-2
13,68,2,1,-1,-2,-2,-2,-2,-2
13,69,1,-1,-2,-2,-2,-2,-2,-2
13,70,-1,-2,-2,-2,-2,-2,-2,-2
13,71,-2,-2,-2,-2,-2,-2,-2,-2
13,72,-2,-2,-2,-2,-2,-2,-2,1
13,73,-2,-2,-2,-2,-2,-2,1,2
13,74,-2,-2,-2,-2,-2,1,2,-2
13,75,-2,-2,-2,-2,1,2,-2,1
13,76,-2,-2,-2,1,2,-2,1,-2
13,77,-2,-2,1,2,-2,1,-2,-1
13,78,-2,1,2,-2,1,-2,-1,-2
13,79,1,2,-2,1,-2,-1,-2,-2
13,80,2,-2,1,-2,-1,-2,-2,-2
13,81,-2,1,-2,-1,-2,-2,-2,-2
13,82,1,-2,-1,-2,-2,-2,-2,1
13,83,-2,-1,-2,-2,-2,-2,1,2
13,84,-1,-2,-2,-2,-2,1,2,2
13,85,-2,-2,-2,-2,1,2,2,2
13,86,-2,-2,-2,1,2,2,2,2
13,87,-2,-2,1,2,2,2,2,2
13,88,-2,1,2,2,2,2,2,2
13,89,1,2,2,2,2,2,2,-1
13,90,2,2,2,2,2,2,-1,-1
13,91,2,2,2,2,2,-1,-1,0
13,92,2,2,2,2,-1,-1,0,-1
13,93,2,2,2,-1,-1,0,-1,1
13,94,2,2,-1,-1,0,-1,1,-2
13,95,2,-1,-1,0,-1,1,-2,1
13,96,-1,-1,0,-1,1,-2,1,-1
13,97,-1,0,-1,1,-2,1,-1,1
13,98,0,-1,1,-2,1,-1,1,1
13,99,-1,1,-2,1,-1,1,1,2
13,100,1,-2,1,-1,1,1,2,2
13,101,-2,1,-1,1,1,2,2,3
13,102,1,-1,1,1,2,2,3,2
13,103,-1,1,1,2,2,3,2,2
13,104,1,1,2,2,3,2,2,2
13,105,1,2,2,3,2,2,2,0
13,106,2,2,3,2,2,2,0,-2
13,107,2,3,2,2,2,0,-2,-2
13,108,3,2,2,2,0,-2,-2,-2
13,109,2,2,2,0,-2,-2,-2,-2
13,110,2,2,0,-2,-2,-2,-2,-2
13,111,2,0,-2,-2,-2,-2,-2,-2
13,112,0,-2,-2,-2,-2,-2,-2,2
13,113,-2,-2,-2,-2,-2,-2,2,2
13,114,-2,-2,-2,-2,-2,2,2,2
13,115,-2,-2,-2,-2,2,2,2,2
13,116,-2,-2,-2,2,2,2,2,-1
13,117,-2,-2,2,2,2,2,-1,-2
13,118,-2,2,2,2,2,-1,-2,1
13,119,2,2,2,2,-1,-2,1,1
13,120,2,2,2,-1,-2,1,1,2
13,121,2,2,-1,-2,1,1,2,2
13,122,2,-1,-2,1,1,2,2,2
13,123,-1,-2,1,1,2,2,2,2
13,124,-2,1,1,2,2,2,2,2
13,125,1,1,2,2,2,2,2,2
13,126,1,2,2,2,2,2,2,2
13,127,2,2,2,2,2,2,2,1
13,128,2,2,2,2,2,2,1,-2
13,129,2,2,2,2,2,1,-2,-1
13,130,2,2,2,2,1,-2,-1,0
13,131,2,2,2,1,-2,-1,0,1
13,132,2,2,1,-2,-1,0,1,-1
13,133,2,1,-2,-1,0,1,-1,0
13,134,1,-2,-1,0,1,-1,0,-1
13,135,-2,-1,0,1,-1,0,-1,-2
13,136,-1,0,1,-1,0,-1,-2,-2
13,137,0,1,-1,0,-1,-2,-2,-1
13,138,1,-1,0,-1,-2,-2,-1,2
13,139,-1,0,-1,-2,-2,-1,2,2
13,140,0,-1,-2,-2,-1,2,2,2
13,141,-1,-2,-2,-1,2,2,2,1
13,142,-2,-2,-1,2,2,2,1,2
13,143,-2,-1,2,2,2,1,2,-1
13,144,-1,2,2,2,1,2,-1,1
13,145,2,2,2,1,2,-1,1,0
13,146,2,2,1,2,-1,1,0,-2
13,147,2,1,2,-1,1,0,-2,-2
13,148,1,2,-1,1,0,-2,-2,-2
13,149,2,-1,1,0,-2,-2,-2,-2
13,150,-1,1,0,-2,-2,-2,-2,-2
13,151,1,0,-2,-2,-2,-2,-2,1
13,152,0,-2,-2,-2,-2,-2,1,2
13,153,-2,-2,-2,-2,-2,1,2,2
13,154,-2,-2,-2,-2,1,2,2,0
13,155,-2,-2,-2,1,2,2,0,-1
13,156,-2,-2,1,2,2,0,-1,-1
13,157,-2,1,2,2,0,-1,-1,-2
13,158,1,2,2,0,-1,-1,-2,-1
13,159,2,2,0,-1,-1,-2,-1,1
13,160,2,0,-1,-1,-2,-1,1,1
13,161,0,-1,-1,-2,-1,1,1,2
13,162,-1,-1,-2,-1,1,1,2,2
13,163,-1,-2,-1,1,1,2,2,2
13,164,-2,-1,1,1,2,2,2,2
13,165,-1,1,1,2,2,2,2,1
13,166,1,1,2,2,2,2,1,2
13,167,1,2,2,2,2,1,2,1
13,168,2,2,2,2,1,2,1,2
13,169,2,2,2,1,2,1,2,2
13,170,2,2,1,2,1,2,2,2
13,171,2,1,2,1,2,2,2,-1
13,172,1,2,1,2,2,2,-1,-2
13,173,2,1,2,2,2,-1,-2,-2
13,174,1,2,2,2,-1,-2,-2,-2
13,175,2,2,2,-1,-2,-2,-2,-2
13,176,2,2,-1,-2,-2,-2,-2,-2
13,177,2,-1,-2,-2,-2,-2,-2,0
13,178,-1,-2,-2,-2,-2,-2,0,0
13,179,-2,-2,-2,-2,-2,0,0,2
13,180,-2,-2,-2,-2,0,0,2,-2
13,181,-2,-2,-2,0,0,2,-2,0
13,182,-2,-2,0,0,2,-2,0,-1
13,183,-2,0,0,2,-2,0,-1,2
13,184,0,0,2,-2,0,-1,2,2
13,185,0,2,-2,0,-1,2,2,2
13,186,2,-2,0,-1,2,2,2,2
13,187,-2,0,-1,2,2,2,2,0
13,188,0,-1,2,2,2,2,0,1
13,189,-1,2,2,2,2,0,1,2
13,190,2,2,2,2,0,1,2,1
13,191,2,2,2,0,1,2,1,-1
13,192,2,2,0,1,2,1,-1,-1
13,193,2,0,1,2,1,-1,-1,-2
13,194,0,1,2,1,-1,-1,-2,1
13,195,1,2,1,-1,-1,-2,1,1
13,196,2,1,-1,-1,-2,1,1,2
13,197,1,-1,-1,-2,1,1,2,2
13,198,-1,-1,-2,1,1,2,2,2
13,199,-1,-2,1,1,2,2,2,2
13,200,-2,1,1,2,2,2,2,2
13,201,1,1,2,2,2,2,2,3
13,202,1,2,2,2,2,2,3,-2
13,203,2,2,2,2,2,3,-2,-2
13,204,2,2,2,2,3,-2,-2,1
13,205,2,2,2,3,-2,-2,1,1
13,206,2,2,3,-2,-2,1,1,2
13,207,2,3,-2,-2,1,1,2,2
13,208,3,-2,-2,1,1,2,2,2
13,209,-2,-2,1,1,2,2,2,3
13,210,-2,1,1,2,2,2,3,-1
13,211,1,1,2,2,2,3,-1,2
13,212,1,2,2,2,3,-1,2,2
13,213,2,2,2,3,-1,2,2,3
13,214,2,2,3,-1,2,2,3,-2
13,215,2,3,-1,2,2,3,-2,-2
13,216,3,-1,2,2,3,-2,-2,-2
13,217,-1,2,2,3,-2,-2,-2,1
13,218,2,2,3,-2,-2,-2,1,0
13,219,2,3,-2,-2,-2,1,0,2
13,220,3,-2,-2,-2,1,0,2,2
13,221,-2,-2,-2,1,0,2,2,2
13,222,-2,-2,1,0,2,2,2,3
13,223,-2,1,0,2,2,2,3,-2
13,224,1,0,2,2,2,3,-2,1
13,225,0,2,2,2,3,-2,1,2
13,226,2,2,2,3,-2,1,2,2
13,227,2,2,3,-2,1,2,2,2
13,228,2,3,-2,1,2,2,2,-2
13,229,3,-2,1,2,2,2,-2,-2
13,230,-2,1,2,2,2,-2,-2,-1
13,231,1,2,2,2,-2,-2,-1,2
13,232,2,2,2,-2,-2,-1,2,2
13,233,2,2,-2,-2,-1,2,2,-2
13,234,2,-2,-2,-1,2,2,-2,-3
13,235,-2,-2,-1,2,2,-2,-3,-3
13,236,-2,-1,2,2,-2,-3,-3,2
13,237,-1,2,2,-2,-3,-3,2,2
13,238,2,2,-2,-3,-3,2,2,2
13,239,2,-2,-3,-3,2,2,2,3
13,240,-2,-3,-3,2,2,2,3,-2
13,241,-3,-3,2,2,2,3,-2,-1
13,242,-3,2,2,2,3,-2,-1,2
13,243,2,2,2,3,-2,-1,2,2
13,244,2,2,3,-2,-1,2,2,2
13,245,2,3,-2,-1,2,2,2,2
13,246,3,-2,-1,2,2,2,2,2
13,247,-2,-1,2,2,2,2,2,0
13,248,-1,2,2,2,2,2,0,2
13,249,2,2,2,2,2,0,2,2
13,250,2,2,2,2,0,2,2,1
13,251,2,2,2,0,2,2,1,2
13,252,2,2,0,2,2,1,2,2
13,253,2,0,2,2,1,2,2,3
14,1,0,-2,-2,-2,2,-2,-2,-2
14,2,-2,-2,-2,2,-2,-2,-2,-2
14,3,-2,-2,2,-2,-2,-2,-2,-2
14,4,-2,2,-2,-2,-2,-2,-2,-2
14,5,2,-2,-2,-2,-2,-2,-2,-2
14,6,-2,-2,-2,-2,-2,-2,-2,-2
14,7,-2,-2,-2,-2,-2,-2,-2,-2
14,8,-2,-2,-2,-2,-2,-2,-2,-3
14,9,-2,-2,-2,-2,-2,-2,-3,0
14,10,-2,-2,-2,-2,-2,-3,0,-2
14,11,-2,-2,-2,-2,-3,0,-2,-2
14,12,-2,-2,-2,-3,0,-2,-2,-2
14,13,-2,-2,-3,0,-2,-2,-2,-2
14,14,-2,-3,0,-2,-2,-2,-2,-2
14,15,-3,0,-2,-2,-2,-2,-2,-2
14,16,0,-2,-2,-2,-2,-2,-2,-2
14,17,-2,-2,-2,-2,-2,-2,-2,2
14,18,-2,-2,-2,-2,-2,-2,2,2
14,19,-2,-2,-2,-2,-2,2,2,2
14,20,-2,-2,-2,-2,2,2,2,2
14,21,-2,-2,-2,2,2,2,2,2
14,22,-2,-2,2,2,2,2,2,2
14,23,-2,2,2,2,2,2,2,-1
14,24,2,2,2,2,2,2,-1,-2
14,25,2,2,2,2,2,-1,-2,-2
14,26,2,2,2,2,-1,-2,-2,-2
14,27,2,2,2,-1,-2,-2,-2,-2
14,28,2,2,-1,-2,-2,-2,-2,-2
14,29,2,-1,-2,-2,-2,-2,-2,-2
14,30,-1,-2,-2,-2,-2,-2,-2,2
14,31,-2,-2,-2,-2,-2,-2,2,2
14,32,-2,-2,-2,-2,-2,2,2,2
14,33,-2,-2,-2,-2,2,2,2,2
14,34,-2,-2,-2,2,2,2,2,2
14,35,-2,-2,2,2,2,2,2,-2
14,36,-2,2,2,2,2,2,-2,-2
14,37,2,2,2,2,2,-2,-2,-2
14,38,2,2,2,2,-2,-2,-2,-2
14,39,2,2,2,-2,-2,-2,-2,-2
14,40,2,2,-2,-2,-2,-2,-2,-2
14,41,2,-2,-2,-2,-2,-2,-2,-2
14,42,-2,-2,-2,-2,-2,-2,-2,-2
14,43,-2,-2,-2,-2,-2,-2,-2,-2
14,44,-2,-2,-2,-2,-2,-2,-2,-2
14,45,-2,-2,-2,-2,-2,-2,-2,-2
14,46,-2,-2,-2,-2,-2,-2,-2,-2
14,47,-2,-2,-2,-2,-2,-2,-2,-2
14,48,-2,-2,-2,-2,-2,-2,-2,2
14,49,-2,-2,-2,-2,-2,-2,2,2
14,50,-2,-2,-2,-2,-2,2,2,2
14,51,-2,-2,-2,-2,2,2,2,2
14,52,-2,-2,-2,2,2,2,2,3
14,53,-2,-2,2,2,2,2,3,-2
14,54,-2,2,2,2,2,3,-2,2
14,55,2,2,2,2,3,-2,2,2
14,56,2,2,2,3,-2,2,2,2
14,57,2,2,3,-2,2,2,2,2
14,58,2,3,-2,2,2,2,2,2
14,59,3,-2,2,2,2,2,2,0
14,60,-2,2,2,2,2,2,0,-2
14,61,2,2,2,2,2,0,-2,-2
14,62,2,2,2,2,0,-2,-2,-2
14,63,2,2,2,0,-2,-2,-2,-2
14,64,2,2,0,-2,-2,-2,-2,-2
14,65,2,0,-2,-2,-2,-2,-2,-2
14,66,0,-2,-2,-2,-2,-2,-2,0
14,67,-2,-2,-2,-2,-2,-2,0,-1
14,68,-2,-2,-2,-2,-2,0,-1,2
14,69,-2,-2,-2,-2,0,-1,2,1
14,70,-2,-2,-2,0,-1,2,1,2
14,71,-2,-2,0,-1,2,1,2,2
14,72,-2,0,-1,2,1,2,2,-1
14,73,0,-1,2,1,2,2,-1,-2
14,74,-1,2,1,2,2,-1,-2,-2
14,75,2,1,2,2,-1,-2,-2,-1
14,76,1,2,2,-1,-2,-2,-1,1
14,77,2,2,-1,-2,-2,-1,1,0
14,78,2,-1,-2,-2,-1,1,0,0
14,79,-1,-2,-2,-1,1,0,0,-2
14,80,-2,-2,-1,1,0,0,-2,-1
14,81,-2,-1,1,0,0,-2,-1,2
14,82,-1,1,0,0,-2,-1,2,2
14,83,1,0,0,-2,-1,2,2,2
14,84,0,0,-2,-1,2,2,2,-2
14,85,0,-2,-1,2,2,2,-2,-2
14,86,-2,-1,2,2,2,-2,-2,0
14,87,-1,2,2,2,-2,-2,0,2
14,88,2,2,2,-2,-2,0,2,2
14,89,2,2,-2,-2,0,2,2,2
14,90,2,-2,-2,0,2,2,2,2
14,91,-2,-2,0,2,2,2,2,2
14,92,-2,0,2,2,2,2,2,2
14,93,0,2,2,2,2,2,2,0
14,94,2,2,2,2,2,2,0,-2
14,95,2,2,2,2,2,0,-2,-2
14,96,2,2,2,2,0,-2,-2,-2
14,97,2,2,2,0,-2,-2,-2,1
14,98,2,2,0,-2,-2,-2,1,0
14,99,2,0,-2,-2,-2,1,0,2
14,100,0,-2,-2,-2,1,0,2,-2
14,101,-2,-2,-2,1,0,2,-2,0
14,102,-2,-2,1,0,2,-2,0,-2
14,103,-2,1,0,2,-2,0,-2,0
14,104,1,0,2,-2,0,-2,0,-2
14,105,0,2,-2,0,-2,0,-2,1
14,106,2,-2,0,-2,0,-2,1,2
14,107,-2,0,-2,0,-2,1,2,2
14,108,0,-2,0,-2,1,2,2,1
14,109,-2,0,-2,1,2,2,1,-1
14,110,0,-2,1,2,2,1,-1,0
14,111,-2,1,2,2,1,-1,0,1
14,112,1,2,2,1,-1,0,1,1
14,113,2,2,1,-1,0,1,1,2
14,114,2,1,-1,0,1,1,2,2
14,115,1,-1,0,1,1,2,2,2
14,116,-1,0,1,1,2,2,2,2
14,117,0,1,1,2,2,2,2,2
14,118,1,1,2,2,2,2,2,2
14,119,1,2,2,2,2,2,2,2
